OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage,Quantity,OrderTotal,OrderDate,ProductPeriod1,ProductPeriod2,PartnerName,PartnerGeoLat,PartnerGeoLon,FoodCattegory,ProductItem1,ProductItem2,ProductItem3,ProductItem4,ProductItem5
20064,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,27,2000,1/24/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Milk, plain or flavored,,,
20064,5,SOY,Tofu,1 week,,REFRIGERATED,29,2000,1/24/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20064,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,25,2000,1/24/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Bacon,,,,
20064,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,24,2000,1/24/2021,9,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20064,8,FRUIT,Apples,1-2 days,,SHELF,29,2000,1/24/2021,2,days,FoodieLand,-27.40969,153.06519,L3 - Fruits,Apples,,,,
20064,9,FRUIT,Bananas,Until ripe,,SHELF,27,2000,1/24/2021,0,ripe,FoodieLand,-27.40969,153.06519,L3 - Fruits,Bananas,,,,
20064,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,25,2000,1/24/2021,0,ripe,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Tomatoes,,,,
20064,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,24,2000,1/24/2021,2,years,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Rice, white or wild,,,
20064,12,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,,FROZEN,26,2000,1/24/2021,6,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Cheese, hard (such as cheddar,  swiss, block parmesan),
20064,13,SHELLFISH,"Crab meat, pasteurized",6 months,unopened,REFRIGERATED,28,2000,1/24/2021,6,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Crab meat, pasteurized,,,
20064,14,CRACKERS,Crackers,3-4 months,opened,FROZEN,20,2000,1/24/2021,4,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Crackers,,,,
20064,15,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED,20,2000,1/24/2021,4,days,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Pies, pecan,,,
20064,16,BAKERY,"Bread, commercial*",3 months,,FROZEN,26,2000,1/24/2021,3,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Bread, commercial*,,,
20064,17,PROCESSED_MEAT,"Sausage, smoked links, patties",1-2 months,,FROZEN,20,2000,1/24/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Sausage, smoked links, patties,,
20064,18,BAKERY,Quiche,3-4 days,,REFRIGERATED,27,2000,1/24/2021,4,days,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Quiche,,,,
20064,19,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,29,2000,1/24/2021,8,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Flour, whole wheat,,,
20064,20,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED,25,2000,1/24/2021,12,months,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Tomatoes, sun dried, packed in cellophane,,
20064,21,BAKERY,"Pies, fruit",8 months,,FROZEN,25,2000,1/24/2021,8,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Pies, fruit,,,
20064,22,FRUIT,"Papaya, mango",1 week,,REFRIGERATED,22,2000,1/24/2021,1,week,FoodieLand,-27.40969,153.06519,L3 - Fruits,Papaya, mango,,,
20064,23,BAKERY,"Cookies, bakery or homemade",8-12 months,,FROZEN,25,2000,1/24/2021,12,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Cookies, bakery or homemade,,,
20064,24,DIARY,"Whipped, sweetened",1-2 months,,FROZEN,28,2000,1/24/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Whipped, sweetened,,,
20064,25,DIARY,"Aerosol can, real whipped cream",,Do not freeze,FROZEN,20,2000,1/24/2021,0,0,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Aerosol can, real whipped cream,,,
20064,26,VEGETABLES,Rutabagas,2 weeks,,REFRIGERATED,24,2000,1/24/2021,2,weeks,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Rutabagas,,,,
20064,27,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED,26,2000,1/24/2021,4,days,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Doughnuts, glazed or cake, dairy cream filled,,
20064,28,FISH,"Cooked fish, all",3-4 days,,REFRIGERATED,23,2000,1/24/2021,4,days,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Cooked fish, all,,,
20064,29,DOUGH,Cookie dough,Use by date,unopened,REFRIGERATED,27,2000,1/24/2021,0,date,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Cookie dough,,,,
20064,30,FRESH_MEAT,Cooked meats (after home cooking),3-4 days,,REFRIGERATED,22,2000,1/24/2021,4,days,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Cooked meats (after home cooking),,,,
20064,31,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN,26,2000,1/24/2021,6,months,FoodieLand,-27.40969,153.06519,L3 - Fruits,Fruit such as berries, melons,,,
20065,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,24,2000,1/25/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Cheese, processed slices,,,
20065,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,24,2000,1/25/2021,5,weeks,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Eggs, in shell,,,
20065,3,DIARY,Margarine,12 months,,FROZEN,24,2000,1/25/2021,12,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Margarine,,,,
20065,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,23,2000,1/25/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Milk, plain or flavored,,,
20065,5,SOY,Tofu,1 week,,REFRIGERATED,29,2000,1/25/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20065,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,24,2000,1/25/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Bacon,,,,
20065,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,29,2000,1/25/2021,9,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20065,8,FRUIT,Apples,1-2 days,,SHELF,23,2000,1/25/2021,2,days,FoodieLand,-27.40969,153.06519,L3 - Fruits,Apples,,,,
20065,9,FRUIT,Bananas,Until ripe,,SHELF,29,2000,1/25/2021,0,ripe,FoodieLand,-27.40969,153.06519,L3 - Fruits,Bananas,,,,
20065,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,27,2000,1/25/2021,0,ripe,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Tomatoes,,,,
20065,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,22,2000,1/25/2021,2,years,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Rice, white or wild,,,
20065,12,FROZEN_ITEM,Vegetables,3-4 days,,THAWED,21,2000,1/25/2021,4,days,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Vegetables,,,,
20065,13,FROZEN_ITEM,Soy crumbles and hotdogs,9 months,,FROZEN,23,2000,1/25/2021,9,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Soy crumbles and hotdogs,,,,
20065,14,FRUIT,Bananas,2 days,skin will blacken,REFRIGERATED,25,2000,1/25/2021,2,days,FoodieLand,-27.40969,153.06519,L3 - Fruits,Bananas,,,,
20065,15,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN,28,2000,1/25/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Lunch meats, after opening,,,
20065,16,VEGETABLES,Leeks,1-2 weeks,,REFRIGERATED,26,2000,1/25/2021,2,weeks,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Leeks,,,,
20065,17,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED,27,2000,1/25/2021,1,month,FoodieLand,-27.40969,153.06519,"L5 - Fat, oil, Sugar, Sweets",Salsa, picante & taco sauces,,,
20065,18,PROCESSED_MEAT,"Lunch meats, sealed in package",1-2 months,,FROZEN,20,2000,1/25/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Lunch meats, sealed in package,,,
20065,19,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",Use-by date,,REFRIGERATED,23,2000,1/25/2021,0,date,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Tube cans of biscuits, rolls, pizza dough, etc.,
20065,20,FRUIT,"Peaches, nectarines",3-4 days,,REFRIGERATED,21,2000,1/25/2021,4,days,FoodieLand,-27.40969,153.06519,L3 - Fruits,Peaches, nectarines,,,
20065,21,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED,29,2000,1/25/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Hot dogs, after opening,,,
20065,22,FRESH_MEAT,Ground meat,3-4 months,,FROZEN,28,2000,1/25/2021,4,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Ground meat,,,,
20065,23,SOY,Miso,,Do not freeze,FROZEN,28,2000,1/25/2021,0,0,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Miso,,,,
20065,24,VEGETABLES,Leeks,10-12 months,,FROZEN,20,2000,1/25/2021,12,months,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Leeks,,,,
20065,25,BAKERY,"Cakes, fruit cake",12 months,,FROZEN,25,2000,1/25/2021,12,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Cakes, fruit cake,,,
20065,26,VEGETABLES,"Carrots, parsnips",3 weeks,,REFRIGERATED,23,2000,1/25/2021,3,weeks,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Carrots, parsnips,,,
20065,27,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN,22,2000,1/25/2021,8,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Lean fish (cod, flounder, haddock, halibut, sole
20065,28,BAKERY,"Cookies, bakery or homemade",8-12 months,,FROZEN,20,2000,1/25/2021,12,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Cookies, bakery or homemade,,,
20065,29,SHELF_ITEM,"Coffee, whole beans",3-4 months,,FROZEN,22,2000,1/25/2021,4,months,FoodieLand,-27.40969,153.06519,"L5 - Fat, oil, Sugar, Sweets",Coffee, whole beans,,,
20065,30,DIARY,"Whipped, sweetened",1-2 months,,FROZEN,27,2000,1/25/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Whipped, sweetened,,,
20066,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,22,2000,1/26/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Cheese, processed slices,,,
20066,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,25,2000,1/26/2021,5,weeks,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Eggs, in shell,,,
20066,3,DIARY,Margarine,12 months,,FROZEN,22,2000,1/26/2021,12,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Margarine,,,,
20066,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,24,2000,1/26/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Milk, plain or flavored,,,
20066,5,SOY,Tofu,1 week,,REFRIGERATED,26,2000,1/26/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20066,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,22,2000,1/26/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Bacon,,,,
20066,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,24,2000,1/26/2021,9,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20066,8,FRUIT,Apples,1-2 days,,SHELF,27,2000,1/26/2021,2,days,FoodieLand,-27.40969,153.06519,L3 - Fruits,Apples,,,,
20066,9,FRUIT,Bananas,Until ripe,,SHELF,22,2000,1/26/2021,0,ripe,FoodieLand,-27.40969,153.06519,L3 - Fruits,Bananas,,,,
20066,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,21,2000,1/26/2021,0,ripe,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Tomatoes,,,,
20066,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,20,2000,1/26/2021,2,years,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Rice, white or wild,,,
20066,12,FISH,Surimi seafood,package date,,REFRIGERATED,21,2000,1/26/2021,0,date,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Surimi seafood,,,,
20066,13,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED,21,2000,1/26/2021,5,days,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Eggnog, commercial,,,
20066,14,FROZEN_ITEM,Soy crumbles and hotdogs,3-4 days,,THAWED,26,2000,1/26/2021,4,days,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Soy crumbles and hotdogs,,,,
20066,15,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED,20,2000,1/26/2021,0,date,FoodieLand,-27.40969,153.06519,"L5 - Fat, oil, Sugar, Sweets",Yeast, dry, packets and jars,,
20066,16,BAKERY,"Cakes, chiffon, sponge",2 months,,FROZEN,20,2000,1/26/2021,2,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Cakes, chiffon, sponge,,
20066,17,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED,26,2000,1/26/2021,5,days,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Salads, vegetable,,,
20066,18,FRUIT,Grapes,1 month,Whole,FROZEN,21,2000,1/26/2021,1,month,FoodieLand,-27.40969,153.06519,L3 - Fruits,Grapes,,,,
20066,19,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED,26,2000,1/26/2021,1,month,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Shredded cheddar, mozzarella, etc.,,
20066,20,DELI_ITEM,Olives,2 weeks,,REFRIGERATED,26,2000,1/26/2021,2,weeks,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Olives,,,,
20066,21,FISH,Surimi seafood,3-4 days,,REFRIGERATED,22,2000,1/26/2021,4,days,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Surimi seafood,,,,
20066,22,FRESH_POULTRY,Giblets,1-2 days,,REFRIGERATED,21,2000,1/26/2021,2,days,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Giblets,,,,
20066,23,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED,20,2000,1/26/2021,2,weeks,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Artichokes, whole,,,
20066,24,DIARY,"Cream, whipping, ultrapasteurized",1 month,,REFRIGERATED,26,2000,1/26/2021,1,month,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Cream, whipping, ultrapasteurized,,
20066,25,SHELF_ITEM,"Coffee, instant, jars and tins",3-4 months,,FROZEN,27,2000,1/26/2021,4,months,FoodieLand,-27.40969,153.06519,"L5 - Fat, oil, Sugar, Sweets",Coffee, instant, jars and tins,,
20066,26,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED,25,2000,1/26/2021,2,weeks,FoodieLand,-27.40969,153.06519,L3 - Fruits,Citrus Fruit,,,,
20066,27,PROCESSED_POULTRY,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED,23,2000,1/26/2021,2,weeks,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Lunch meats, sealed in package,,,
20066,28,VEGETABLES,"Squash, summer",4-5 days,,REFRIGERATED,23,2000,1/26/2021,5,days,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Squash, summer,,,
20066,29,DIARY,Margarine,12 months,,FROZEN,26,2000,1/26/2021,12,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Margarine,,,,
20066,30,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN,24,2000,1/26/2021,2,months,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Herbs, fresh,,,
20066,31,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED,23,2000,1/26/2021,14,days,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Salmon, whitefish, hot smoked,,
20066,32,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,29,2000,1/26/2021,0,date,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Pesto or Sala,,,,
20067,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,24,2000,1/27/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Cheese, processed slices,,,
20067,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,22,2000,1/27/2021,5,weeks,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Eggs, in shell,,,
20067,3,DIARY,Margarine,12 months,,FROZEN,25,2000,1/27/2021,12,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Margarine,,,,
20067,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,29,2000,1/27/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Milk, plain or flavored,,,
20067,5,SOY,Tofu,1 week,,REFRIGERATED,20,2000,1/27/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20067,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,23,2000,1/27/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Bacon,,,,
20067,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,22,2000,1/27/2021,9,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20067,8,FRUIT,Apples,1-2 days,,SHELF,23,2000,1/27/2021,2,days,FoodieLand,-27.40969,153.06519,L3 - Fruits,Apples,,,,
20067,9,FRUIT,Bananas,Until ripe,,SHELF,24,2000,1/27/2021,0,ripe,FoodieLand,-27.40969,153.06519,L3 - Fruits,Bananas,,,,
20067,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,27,2000,1/27/2021,0,ripe,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Tomatoes,,,,
20067,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,22,2000,1/27/2021,2,years,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Rice, white or wild,,,
20067,12,DIARY,Pudding,Package date,unopened,REFRIGERATED,20,2000,1/27/2021,0,date,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Pudding,,,,
20067,13,BAKERY,"Eclairs, dairy cream filled",3-4 days,,REFRIGERATED,21,2000,1/27/2021,4,days,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Eclairs, dairy cream filled,,,
20067,14,CONDIMENTS,"Barbecue sauce, bottled",4 months,opened,REFRIGERATED,21,2000,1/27/2021,4,months,FoodieLand,-27.40969,153.06519,"L5 - Fat, oil, Sugar, Sweets",Barbecue sauce, bottled,,,
20067,15,VEGETABLES,Garlic,1 month,,FROZEN,29,2000,1/27/2021,1,month,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Garlic,,,,
20067,16,FROZEN_ITEM,Vegetables,8 months,,FROZEN,26,2000,1/27/2021,8,months,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Vegetables,,,,
20067,17,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED,21,2000,1/27/2021,5,days,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Eggnog, commercial,,,
20067,18,DIARY,"Parmesan, shredded",1 month,opened,REFRIGERATED,27,2000,1/27/2021,1,month,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Parmesan, shredded,,,
20067,19,VEGETABLES,Cauliflower,3-5 days,,REFRIGERATED,20,2000,1/27/2021,5,days,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Cauliflower,,,,
20067,20,SOY,Miso,,Do not freeze,FROZEN,27,2000,1/27/2021,0,0,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Miso,,,,
20067,21,DOUGH,Ready-to-bake pie crust,2 months,,FROZEN,21,2000,1/27/2021,2,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Ready-to-bake pie crust,,,,
20067,22,BAKERY,"Cakes, angel food",1 week,,REFRIGERATED,20,2000,1/27/2021,1,week,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Cakes, angel food,,,
20067,23,BAKERY,"Bread, commercial*",7-14 days,,REFRIGERATED,20,2000,1/27/2021,14,days,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Bread, commercial*,,,
20067,24,SOY,"Soy or rice beverage, refrigerated",,Do not freeze,FROZEN,26,2000,1/27/2021,0,0,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Soy or rice beverage, refrigerated,,,
20067,25,SHELLFISH,Lobster tails,1-2 days,,REFRIGERATED,22,2000,1/27/2021,2,days,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Lobster tails,,,,
20067,26,FRUIT,Bananas,2 days,skin will blacken,REFRIGERATED,27,2000,1/27/2021,2,days,FoodieLand,-27.40969,153.06519,L3 - Fruits,Bananas,,,,
20067,27,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN,20,2000,1/27/2021,12,months,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Carrots, parsnips,,,
20067,28,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",Use-by date,,REFRIGERATED,20,2000,1/27/2021,0,date,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Tube cans of biscuits, rolls, pizza dough, etc.,
20067,29,FROZEN_ITEM,Vegetables,8 months,,FROZEN,21,2000,1/27/2021,8,months,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Vegetables,,,,
20067,30,BAKERY,"Bread, flat (tortillas, pita)",4 months,,FROZEN,29,2000,1/27/2021,4,months,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Bread, flat (tortillas, pita),,
20067,31,FRESH_POULTRY,Giblets,3-4 months,,FROZEN,20,2000,1/27/2021,4,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Giblets,,,,
20067,32,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED,21,2000,1/27/2021,2,weeks,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Squash, winter,,,
20067,33,PROCESSED_MEAT,"Hot dogs, after opening",1-2 months,,FROZEN,25,2000,1/27/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Hot dogs, after opening,,,
20067,34,SHELF_ITEM,"Baby food, formula",1-2 days,opened,REFRIGERATED,24,2000,1/27/2021,2,days,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Baby food, formula,,,
20068,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,26,2000,1/28/2021,2,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Cheese, processed slices,,,
20068,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,20,2000,1/28/2021,5,weeks,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Eggs, in shell,,,
20068,3,DIARY,Margarine,12 months,,FROZEN,22,2000,1/28/2021,12,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Margarine,,,,
20068,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,29,2000,1/28/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Milk, plain or flavored,,,
20068,5,SOY,Tofu,1 week,,REFRIGERATED,29,2000,1/28/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20068,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,28,2000,1/28/2021,1,week,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Bacon,,,,
20068,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,28,2000,1/28/2021,9,months,FoodieLand,-27.40969,153.06519,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20068,8,FRUIT,Apples,1-2 days,,SHELF,28,2000,1/28/2021,2,days,FoodieLand,-27.40969,153.06519,L3 - Fruits,Apples,,,,
20068,9,FRUIT,Bananas,Until ripe,,SHELF,28,2000,1/28/2021,0,ripe,FoodieLand,-27.40969,153.06519,L3 - Fruits,Bananas,,,,
20068,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,27,2000,1/28/2021,0,ripe,FoodieLand,-27.40969,153.06519,L2 - Vegetables,Tomatoes,,,,
20068,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,29,2000,1/28/2021,2,years,FoodieLand,-27.40969,153.06519,"L1 - Bread, Cereal, Pasta",Rice, white or wild,,,
